Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,EV Yield Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Pokedex Entry
1669,910,"""Crocalor""","""Fire Croc Pokémon""",NULL,NULL,NULL,1.0,30.7,"""Fire""",NULL,"""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""",NULL,NULL,87.5,12.5,50,"""Scarlet""",81,55,78,49,58,90,411,0,0,0,2,0,0,2,45,"""Medium Slow""",1059860,"""Field""",NULL,20,1643,"""Level 16""",The combination of Crocalor’s fire energy and overflowing vitality has caused an egg-shaped fireball to appear on the Pokémon’s head.
1670,911,"""Skeledirge""","""Singer Pokémon""",NULL,NULL,NULL,1.6,326.5,"""Fire""","""Ghost""","""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""",NULL,NULL,87.5,12.5,50,"""Scarlet""",104,75,100,110,75,66,530,0,0,0,3,0,0,3,45,"""Medium Slow""",1059860,"""Field""",NULL,20,1669,"""Level 36""",The fiery bird changes shape when Skeledirge sings. Rumor has it that the bird was born when the fireball on Skeledirge’s head gained a soul.
1644,912,"""Quaxly""","""Duckling Pokémon""",NULL,NULL,NULL,0.5,6.1,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Moxie""","""The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.""",NULL,NULL,87.5,12.5,50,"""Scarlet""",55,65,45,50,45,50,310,0,1,0,0,0,0,1,45,"""Medium Slow""",1059860,"""Flying""","""Water 1""",20,NULL,NULL,"This Pokémon migrated to Paldea from distant lands long ago. The gel secreted by its feathers repels water and grime."""
1674,913,"""Quaxwell""","""Practicing Pokémon""",NULL,NULL,NULL,1.2,21.5,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Moxie""","""The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.""",NULL,NULL,87.5,12.5,50,"""Scarlet""",70,85,65,65,60,65,410,0,2,0,0,0,0,2,45,"""Medium Slow""",1059860,"""Flying""","""Water 1""",20,1644,"""Level 16""","These Pokémon constantly run through shallow waters to train their legs, then compete with each other to see which of them kicks most gracefully."
1675,914,"""Quaquaval""","""Dancer Pokémon""",NULL,NULL,NULL,1.8,61.9,"""Water""","""Fighting""","""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Moxie""","""The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.""",NULL,NULL,87.5,12.5,50,"""Scarlet""",85,120,80,85,75,85,530,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Flying""","""Water 1""",20,1674,"""Level 36""",A single kick from a Quaquaval can send a truck rolling. This Pokémon uses its powerful legs to perform striking dances from far-off lands.
1649,915,"""Lechonk""","""Hog Pokémon""",NULL,NULL,NULL,0.5,10.2,"""Normal""",NULL,"""Aroma Veil""","""Protects itself and its allies from attacks that limit their move choices.""","""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""","""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""",NULL,NULL,50,50,50,"""Scarlet""",54,45,40,35,45,35,254,1,0,0,0,0,0,1,255,"""Medium Fast""",1000000,"""Field""",NULL,15,NULL,NULL,It searches for food all day. It possesses a keen sense of smell but doesn’t use it for anything other than foraging.
1676,916,"""Oinkologne""","""Hog Pokémon""",NULL,NULL,NULL,1.0,120.0,"""Normal""",NULL,"""Lingering Aroma""","""Contact with the Pokémon changes the attacker's Ability to Lingering Aroma.""","""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""","""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""",NULL,NULL,100,0,50,"""Scarlet""",110,100,75,59,80,65,489,2,0,0,0,0,0,2,100,"""Medium Fast""",1000000,"""Field""",NULL,15,1649,"""Level 18""","Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail."
1677,916,"""Oinkologne""","""Hog Pokémon""","""Female""",1676,NULL,1.0,120.0,"""Normal""",NULL,"""Aroma Veil""","""Protects itself and its allies from attacks that limit their move choices.""","""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""","""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""",NULL,NULL,0,100,50,"""Scarlet""",115,90,70,59,90,65,489,2,0,0,0,0,0,2,100,"""Medium Fast""",1000000,"""Field""",NULL,15,1649,"""Level 18""","Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail."
1712,917,"""Tarountula""","""String Ball Pokémon""",NULL,NULL,NULL,0.3,4.0,"""Bug""",NULL,"""Insomnia""","""The Pokémon is suffering from insomnia and cannot fall asleep.""",NULL,NULL,"""Stakeout""","""Doubles the damage dealt to the target's replacement if the target switches out.""",NULL,NULL,50,50,50,"""Scarlet""",35,41,45,29,40,20,210,0,0,1,0,0,0,1,255,"""Erratic""",600000,"""Bug""",NULL,15,NULL,NULL,"The ball of threads wrapped around its body is elastic enough to deflect the scythes of Scyther, this Pokémon’s natural enemy."
1713,918,"""Spidops""","""Trap Pokémon""",NULL,NULL,NULL,1.0,16.5,"""Bug""",NULL,"""Insomnia""","""The Pokémon is suffering from insomnia and cannot fall asleep.""",NULL,NULL,"""Stakeout""","""Doubles the damage dealt to the target's replacement if the target switches out.""",NULL,NULL,50,50,50,"""Scarlet""",60,79,92,52,86,35,404,0,0,2,0,0,0,2,120,"""Erratic""",600000,"""Bug""",NULL,15,1712,"""Level 15""",It clings to branches and ceilings using its threads and moves without a sound. It takes out its prey before the prey even notices it.
1714,919,"""Nymble""","""Grasshopper Pokémon""",NULL,NULL,NULL,0.2,1.0,"""Bug""",NULL,"""Swarm""","""Powers up Bug-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Tinted Lens""","""The Pokémon can use """"not very effective"""" moves to deal regular damage.""",NULL,NULL,50,50,20,"""Scarlet""",33,46,40,21,25,45,210,0,1,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Bug""",NULL,20,NULL,NULL,"It has its third set of legs folded up. When it’s in a tough spot, this Pokémon jumps over 30 feet using the strength of its legs."
1715,920,"""Lokix""","""Grasshopper Pokémon""",NULL,NULL,NULL,1.0,17.5,"""Bug""","""Dark""","""Swarm""","""Powers up Bug-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Tinted Lens""","""The Pokémon can use """"not very effective"""" moves to deal regular damage.""",NULL,NULL,50,50,0,"""Scarlet""",71,102,78,52,55,92,450,0,2,0,0,0,0,2,30,"""Medium Fast""",1000000,"""Bug""",NULL,20,1714,"""Level 24""","When it decides to fight all out, it stands on its previously folded legs to enter Showdown Mode. It neutralizes its enemies in short order."
1650,921,"""Pawmi""","""Mouse Pokémon""",NULL,NULL,NULL,0.3,2.5,"""Electric""",NULL,"""Static""","""The Pokémon is charged with static electricity, so contact with it may cause paralysis.""","""Natural Cure""","""All status conditions heal when the Pokémon switches out.""","""Iron Fist""","""Powers up punching moves.""",NULL,NULL,50,50,50,"""Scarlet""",45,50,20,40,25,60,240,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,15,NULL,NULL,It has underdeveloped electric sacs on its cheeks. These sacs can produce electricity only if Pawmi rubs them furiously with the pads on its forepaws.
1698,922,"""Pawmo""","""Mouse Pokémon""",NULL,NULL,NULL,0.4,6.5,"""Electric""","""Fighting""","""Volt Absorb""","""Restores HP if hit by an Electric-type move instead of taking damage.""","""Natural Cure""","""All status conditions heal when the Pokémon switches out.""","""Iron Fist""","""Powers up punching moves.""",NULL,NULL,50,50,50,"""Scarlet""",60,75,40,50,40,85,350,0,0,0,0,0,2,2,80,"""Medium Fast""",1000000,"""Field""",NULL,15,1650,"""Level 18""","When its group is attacked, Pawmo is the first to leap into battle, defeating enemies with a fighting technique that utilizes electric shocks."
1699,923,"""Pawmot""","""Mouse Pokémon""",NULL,NULL,NULL,0.9,41.0,"""Electric""","""Fighting""","""Volt Absorb""","""Restores HP if hit by an Electric-type move instead of taking damage.""","""Natural Cure""","""All status conditions heal when the Pokémon switches out.""","""Iron Fist""","""Powers up punching moves.""",NULL,NULL,50,50,50,"""Scarlet""",70,115,70,70,60,105,490,0,3,0,0,0,0,3,45,"""Medium Fast""",1000000,"""Field""",NULL,15,1698,"""After Walking 1000 Steps using Let's Go""","This Pokémon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements."
1691,924,"""Tandemaus""","""Couple Pokémon""",NULL,NULL,NULL,0.3,1.8,"""Normal""",NULL,"""Run Away""","""Enables a sure getaway from wild Pokémon.""","""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""",NULL,NULL,0,0,50,"""Scarlet""",50,50,45,40,45,75,305,0,0,0,0,0,1,1,150,"""Fast""",800000,"""Field""","""Fairy""",10,NULL,NULL,"Exhibiting great teamwork, they use their incisors to cut pieces out of any material that might be useful for a nest, then make off with them."
1692,925,"""Maushold""","""Family Pokémon""",NULL,NULL,NULL,0.3,2.8,"""Normal""",NULL,"""Friend Guard""","""Reduces damage done to allies.""","""Cheek Pouch""","""Restores HP as well when the Pokémon eats a Berry.""","""Technician""","""Powers up the Pokémon's weaker moves.""",NULL,NULL,0,0,50,"""Scarlet""",74,75,70,65,75,111,470,0,0,0,0,0,2,2,75,"""Fast""",800000,"""Field""","""Fairy""",10,1691,"""Level 25 in a Fight""","The two little ones just appeared one day. The group might be a family of related Pokémon, but nobody knows for sure."
1760,925,"""Maushold""","""Family Pokémon""","""Family of Three""",1692,NULL,0.3,2.3,"""Normal""",NULL,"""Friend Guard""","""Reduces damage done to allies.""","""Cheek Pouch""","""Restores HP as well when the Pokémon eats a Berry.""","""Technician""","""Powers up the Pokémon's weaker moves.""",NULL,NULL,0,0,50,"""Scarlet""",74,75,70,65,75,111,470,0,0,0,0,0,2,2,75,"""Fast""",800000,"""Field""","""Fairy""",10,1691,"""Level 25 in a Fight""","The two little ones just appeared one day. The group might be a family of related Pokémon, but nobody knows for sure."
1653,926,"""Fidough""","""Puppy Pokémon""",NULL,NULL,NULL,0.3,10.9,"""Fairy""",NULL,"""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""",NULL,NULL,"""Klutz""","""The Pokémon can't use any held items.""",NULL,NULL,50,50,50,"""Scarlet""",37,55,70,30,55,65,312,0,0,0,0,0,1,1,190,"""Medium Slow""",1059860,"""Field""","""Mineral""",20,NULL,NULL,This Pokémon is smooth and moist to the touch. Yeast in Fidough’s breath induces fermentation in the Pokémon’s vicinity.
1710,927,"""Dachsbun""","""Dog Pokémon""",NULL,NULL,NULL,0.5,14.9,"""Fairy""",NULL,"""Well-Baked Body""","""Game's Text: The Pokémon takes no damage when hit by Fire-type moves. Instead, its Defense stat is sharply boosted.""",NULL,NULL,"""Aroma Veil""","""Protects itself and its allies from attacks that limit their move choices.""",NULL,NULL,50,50,50,"""Scarlet""",57,80,115,50,80,95,477,0,0,0,0,0,2,2,90,"""Medium Slow""",1059860,"""Field""","""Mineral""",20,1653,"""Level 26""","The pleasant aroma that emanates from this Pokémon’s body helps wheat grow, so Dachsbun has been treasured by farming villages."
1651,928,"""Smoliv""","""Olive Pokémon""",NULL,NULL,NULL,0.3,6.5,"""Grass""","""Normal""","""Early Bird""","""The Pokémon awakens from sleep twice as fast as other Pokémon.""",NULL,NULL,"""Harvest""","""May create another Berry after one is used.""",NULL,NULL,50,50,50,"""Scarlet""",41,35,45,58,51,30,260,0,0,0,1,0,0,1,255,"""Medium Slow""",1059860,"""Grass""",NULL,20,NULL,NULL,It protects itself from enemies by emitting oil from the fruit on its head. This oil is bitter and astringent enough to make someone flinch.
1696,929,"""Dolliv""","""Olive Pokémon""",NULL,NULL,NULL,0.6,11.9,"""Grass""","""Normal""","""Early Bird""","""The Pokémon awakens from sleep twice as fast as other Pokémon.""",NULL,NULL,"""Harvest""","""May create another Berry after one is used.""",NULL,NULL,50,50,50,"""Scarlet""",52,53,60,78,78,33,354,0,0,0,2,0,0,2,120,"""Medium Slow""",1059860,"""Grass""",NULL,20,1651,"""Level 25""","Dolliv shares its tasty, fresh-scented oil with others. This species has coexisted with humans since times long gone."
1697,930,"""Arboliva""","""Olive Pokémon""",NULL,NULL,NULL,1.4,48.2,"""Grass""","""Normal""","""Seed Sower""","""Turns the ground into Grassy Terrain when the Pokémon is hit by an attack.""",NULL,NULL,"""Harvest""","""May create another Berry after one is used.""",NULL,NULL,50,50,50,"""Scarlet""",78,69,90,125,109,39,510,0,0,0,3,0,0,3,45,"""Medium Slow""",1059860,"""Grass""",NULL,20,1696,"""Level 35""","This calm Pokémon is very compassionate. It will share its delicious, nutrient-rich oil with weakened Pokémon."
1734,931,"""Squawkabilly""","""Parrot Pokémon""",NULL,NULL,NULL,0.6,2.4,"""Normal""","""Flying""","""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Hustle""","""Boosts the Attack stat, but lowers accuracy.""","""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""",NULL,NULL,50,50,50,"""Scarlet""",82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,"""Erratic""",600000,"""Flying""",NULL,15,NULL,NULL,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory."
1735,931,"""Squawkabilly""","""Parrot Pokémon""","""Blue Plumage""",1734,NULL,0.6,2.4,"""Normal""","""Flying""","""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Hustle""","""Boosts the Attack stat, but lowers accuracy.""","""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""",NULL,NULL,50,50,50,"""Scarlet""",82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,"""Erratic""",600000,"""Flying""",NULL,15,NULL,NULL,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory."
1736,931,"""Squawkabilly""","""Parrot Pokémon""","""Yellow Plumage""",1734,NULL,0.6,2.4,"""Normal""","""Flying""","""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Hustle""","""Boosts the Attack stat, but lowers accuracy.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,50,50,50,"""Scarlet""",82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,"""Erratic""",600000,"""Flying""",NULL,15,NULL,NULL,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory."
1737,931,"""Squawkabilly""","""Parrot Pokémon""","""White Plumage""",1734,NULL,0.6,2.4,"""Normal""","""Flying""","""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Hustle""","""Boosts the Attack stat, but lowers accuracy.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,50,50,50,"""Scarlet""",82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,"""Erratic""",600000,"""Flying""",NULL,15,NULL,NULL,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory."
1750,932,"""Nacli""","""Rock Salt Pokémon""",NULL,NULL,NULL,0.4,16.0,"""Rock""",NULL,"""Purifying Salt""","""The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.""","""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Clear Body""","""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""",NULL,NULL,50,50,50,"""Scarlet""",55,55,75,35,35,25,280,0,0,1,0,0,0,1,255,"""Medium Slow""",1059860,"""Mineral""",NULL,20,NULL,NULL,"It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt."
1751,933,"""Naclstack""","""Rock Salt Pokémon""",NULL,NULL,NULL,0.6,105.0,"""Rock""",NULL,"""Purifying Salt""","""The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.""","""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Clear Body""","""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""",NULL,NULL,50,50,50,"""Scarlet""",60,60,100,35,65,35,355,0,0,2,0,0,0,2,120,"""Medium Slow""",1059860,"""Mineral""",NULL,20,1750,"""Level 24""",This Pokémon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body.
1752,934,"""Garganacl""","""Rock Salt Pokémon""",NULL,NULL,NULL,2.3,240.0,"""Rock""",NULL,"""Purifying Salt""","""The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.""","""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Clear Body""","""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""",NULL,NULL,50,50,50,"""Scarlet""",100,100,130,45,90,35,500,0,0,3,0,0,0,3,45,"""Medium Slow""",1059860,"""Mineral""",NULL,20,1751,"""Level 38""",Garganacl will rub its fingertips together and sprinkle injured Pokémon with salt. Even severe wounds will promptly heal afterward.
1668,935,"""Charcadet""","""Fire Child Pokémon""",NULL,NULL,NULL,0.6,10.5,"""Fire""",NULL,"""Flash Fire""","""Powers up the Pokémon's Fire-type moves if it's hit by one.""",NULL,NULL,"""Flame Body""","""Contact with the Pokémon may burn the attacker.""",NULL,NULL,50,50,50,"""Scarlet""",40,50,40,50,40,35,255,0,0,0,1,0,0,1,90,"""Slow""",1250000,"""Human-Like""",NULL,35,NULL,NULL,"Burnt charcoal came to life and became a Pokémon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents."
1658,936,"""Armarouge""","""Fire Warrior Pokémon""",NULL,NULL,NULL,1.5,85.0,"""Fire""","""Psychic""","""Flash Fire""","""Powers up the Pokémon's Fire-type moves if it's hit by one.""",NULL,NULL,"""Weak Armor""","""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""",NULL,NULL,50,50,0,"""Scarlet""",85,60,100,125,80,75,525,0,0,0,2,0,0,2,25,"""Slow""",1250000,"""Human-Like""",NULL,35,1668,"""Auspicious Armor""",Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokémon is incredibly loyal.
1659,937,"""Ceruledge""","""Fire Blades Pokémon""",NULL,NULL,NULL,1.6,62.0,"""Fire""","""Ghost""","""Flash Fire""","""Powers up the Pokémon's Fire-type moves if it's hit by one.""",NULL,NULL,"""Weak Armor""","""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""",NULL,NULL,50,50,0,"""Scarlet""",75,125,80,60,100,85,525,0,2,0,0,0,0,2,25,"""Slow""",1250000,"""Human-Like""",NULL,35,1668,"""Malicious Armor""",The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.
1680,938,"""Tadbulb""","""EleTadpole Pokémon""",NULL,NULL,NULL,0.3,0.4,"""Electric""",NULL,"""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Static""","""The Pokémon is charged with static electricity, so contact with it may cause paralysis.""","""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""",NULL,NULL,50,50,50,"""Scarlet""",61,31,41,59,35,45,272,1,0,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Water 1""",NULL,20,NULL,NULL,"Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies."
1662,939,"""Bellibolt""","""EleFrog Pokemon""",NULL,NULL,NULL,1.2,113.0,"""Electric""",NULL,"""Electromorphosis""","""The Pokémon becomes charged when hit by an attack, boosting its next Electric-type move.""","""Static""","""The Pokémon is charged with static electricity, so contact with it may cause paralysis.""","""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""",NULL,NULL,50,50,50,"""Scarlet""",109,64,91,103,83,45,495,2,0,0,0,0,0,2,50,"""Medium Fast""",1000000,"""Water 1""",NULL,20,1680,"""Thunder Stone""","When this Pokémon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity."
1726,940,"""Wattrel""","""Storm Petrel Pokémon""",NULL,NULL,NULL,0.4,3.6,"""Electric""","""Flying""","""Wind Power""","""The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.""","""Volt Absorb""","""Restores HP if hit by an Electric-type move instead of taking damage.""","""Competitive""","""Boosts the Sp. Atk stat sharply when a stat is lowered.""",NULL,NULL,50,50,50,"""Scarlet""",40,40,35,55,40,70,280,0,0,0,0,0,1,1,180,"""Medium Slow""",1059860,"""Water 1""","""Flying""",20,NULL,NULL,"When its wings catch the wind, the bones within produce electricity. This Pokémon dives into the ocean, catching prey by electrocuting them."
1727,941,"""Kilowattrel""","""Frigatebird Pokémon""",NULL,NULL,NULL,1.4,38.6,"""Electric""","""Flying""","""Wind Power""","""The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.""","""Volt Absorb""","""Restores HP if hit by an Electric-type move instead of taking damage.""","""Competitive""","""Boosts the Sp. Atk stat sharply when a stat is lowered.""",NULL,NULL,50,50,50,"""Scarlet""",70,70,60,105,60,125,490,0,0,0,0,0,2,2,90,"""Medium Slow""",1059860,"""Water 1""","""Flying""",20,1726,"""Level 25""","Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this Pokémon can fly over 430 miles in a day."
1755,942,"""Maschiff""","""Rascal Pokémon""",NULL,NULL,NULL,0.5,16.0,"""Dark""",NULL,"""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Guard Dog""","""Boosts the Pokémon's Attack stat if intimidated. Moves and items that would force the Pokémon to switch out also fail to work.""","""Stakeout""","""Doubles the damage dealt to the target's replacement if the target switches out.""",NULL,NULL,50,50,50,"""Scarlet""",60,78,60,40,51,51,340,0,1,0,0,0,0,1,150,"""Medium Slow""",1059860,"""Field""",NULL,20,NULL,NULL,"It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiff’s face."
1756,943,"""Mabosstiff""","""Boss Pokémon""",NULL,NULL,NULL,1.1,61.0,"""Dark""",NULL,"""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""","""Guard Dog""","""Boosts the Pokémon's Attack stat if intimidated. Moves and items that would force the Pokémon to switch out also fail to work.""","""Stakeout""","""Doubles the damage dealt to the target's replacement if the target switches out.""",NULL,NULL,50,50,50,"""Scarlet""",80,120,90,60,70,85,505,0,2,0,0,0,0,2,75,"""Medium Slow""",1059860,"""Field""",NULL,20,1755,"""Level 30""",This Pokémon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.
1708,944,"""Shroodle""","""Toxic Mouse Pokémon""",NULL,NULL,NULL,0.2,0.7,"""Poison""","""Normal""","""Unburden""","""Boosts the Speed stat if the Pokémon's held item is used or lost.""","""Pickpocket""","""Steals an item from an attacker that made direct contact.""","""Prankster""","""Gives priority to a status move.""",NULL,NULL,50,50,50,"""Scarlet""",40,65,35,40,35,75,290,0,0,0,0,0,1,1,190,"""Medium Slow""",1059860,"""Field""",NULL,20,NULL,NULL,"Though usually a mellow Pokémon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire."
1656,945,"""Grafaiai""","""Toxic Monkey Pokémon""",NULL,NULL,NULL,0.7,27.2,"""Poison""","""Normal""","""Unburden""","""Boosts the Speed stat if the Pokémon's held item is used or lost.""","""Poison Touch""","""May poison a target when the Pokémon makes contact.""","""Prankster""","""Gives priority to a status move.""",NULL,NULL,50,50,50,"""Scarlet""",63,95,65,80,72,110,485,0,0,0,0,0,2,2,90,"""Medium Slow""",1059860,"""Field""",NULL,20,1708,"""Level 28""",The color of the poisonous saliva depends on what the Pokémon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.
1702,946,"""Bramblin""","""Tumbleweed Pokémon""",NULL,NULL,NULL,0.6,0.6,"""Grass""","""Ghost""","""Wind Power""","""The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.""",NULL,NULL,"""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Scarlet""",40,65,30,45,35,60,275,0,1,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Grass""",NULL,20,NULL,NULL,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokémon.
1703,947,"""Brambleghast""","""Tumbleweed Pokémon""",NULL,NULL,NULL,1.2,6.0,"""Grass""","""Ghost""","""Wind Power""","""The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.""",NULL,NULL,"""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Scarlet""",55,115,70,80,70,90,480,0,2,0,0,0,0,2,45,"""Medium Fast""",1000000,"""Grass""",NULL,20,1702,"""After Walking 1000 Steps using Let's Go""","It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it."
1720,948,"""Toedscool""","""Woodear Pokémon""",NULL,NULL,NULL,0.9,33.0,"""Ground""","""Grass""","""Mycelium Might""","""The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Scarlet""",40,40,35,50,100,70,335,0,0,0,0,1,0,1,190,"""Medium Slow""",1059860,"""Grass""",NULL,20,NULL,NULL,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.
1721,949,"""Toedscruel""","""Woodear Pokémon""",NULL,NULL,NULL,1.9,58.0,"""Ground""","""Grass""","""Mycelium Might""","""The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Scarlet""",80,70,65,80,120,100,515,0,0,0,0,2,0,2,90,"""Medium Slow""",1059860,"""Grass""",NULL,20,1720,"""Level 30""",These Pokémon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.
